assetId,route,pageId,slot,family,status,publicUseAllowed,note
NSA-b019b599-1354409,/where-ai-and-automation-fit-into-customer-retention-operations,INS-0879,hero-media,ai-marketing,production-candidate,True,
NSA-e2e22c75-1621581,/when-should-a-business-invest-in-customer-retention-operations,INS-0880,hero-media,ai-marketing,production-candidate,True,
NSA-e284f846-1139059,/customer-service-quality-assurance-a-practical-guide-for-cx-teams,INS-0881,hero-media,ai-marketing,production-candidate,True,
NSA-91977edd-4361001,/how-to-implement-customer-service-quality-assurance-without-disrupting-operations,INS-0882,hero-media,ai-marketing,production-candidate,True,
NSA-2af52bc5-4165378,/customer-service-quality-assurance-implementation-checklist-people-process-technology-and-controls,INS-0883,hero-media,ai-marketing,production-candidate,True,
NSA-77261fb9-1007685,/10-customer-service-quality-assurance-mistakes-that-increase-cost-risk-and-rework,INS-0884,hero-media,ai-marketing,production-candidate,True,
NSA-2762e89f-2183643,/how-to-measure-the-roi-of-customer-service-quality-assurance,INS-0885,hero-media,ai-marketing,production-candidate,True,
NSA-7220295e-2880958,/customer-service-quality-assurance-in-house-team-vs-managed-service,INS-0886,hero-media,ai-marketing,production-candidate,True,
NSA-a6599da6-1359,/customer-service-quality-assurance-roadmap-from-assessment-to-continuous-improvement,INS-0887,icon-illustration,ai-marketing,production-candidate,True,
NSA-87fa8dff-1212760,/customer-service-quality-assurance-use-cases-for-ecommerce-saas-and-service-businesses,INS-0888,hero-media,ai-marketing,production-candidate,True,
NSA-a1267ceb-96232,/where-ai-and-automation-fit-into-customer-service-quality-assurance,INS-0889,hero-media,ai-marketing,production-candidate,True,
NSA-8c00cfbe-405456,/when-should-a-business-invest-in-customer-service-quality-assurance,INS-0890,hero-media,ai-marketing,production-candidate,True,
NSA-27a7cdf1-519364,/customer-experience-analytics-a-practical-guide-for-cx-teams,INS-0891,hero-media,ai-marketing,production-candidate,True,
NSA-b8152986-1770760,/how-to-implement-customer-experience-analytics-without-disrupting-operations,INS-0892,icon-illustration,ai-marketing,production-candidate,True,
NSA-c76e7603-1092962,/customer-experience-analytics-implementation-checklist-people-process-technology-and-controls,INS-0893,hero-media,ai-marketing,production-candidate,True,
NSA-84bb5333-751869,/10-customer-experience-analytics-mistakes-that-increase-cost-risk-and-rework,INS-0894,hero-media,ai-marketing,production-candidate,True,
NSA-ce049d6f-493953,/how-to-measure-the-roi-of-customer-experience-analytics,INS-0895,hero-media,ai-marketing,production-candidate,True,
NSA-2efd56cd-677590,/customer-experience-analytics-in-house-team-vs-managed-service,INS-0896,hero-media,ai-marketing,production-candidate,True,
NSA-57b2ac79-631115,/customer-experience-analytics-roadmap-from-assessment-to-continuous-improvement,INS-0897,hero-media,ai-marketing,production-candidate,True,
NSA-d58fff7b-552684,/customer-experience-analytics-use-cases-for-ecommerce-saas-and-service-businesses,INS-0898,hero-media,ai-marketing,production-candidate,True,
NSA-577311a0-425214,/where-ai-and-automation-fit-into-customer-experience-analytics,INS-0899,hero-media,ai-marketing,production-candidate,True,
NSA-0a154a86-592490,/when-should-a-business-invest-in-customer-experience-analytics,INS-0900,hero-media,ai-marketing,production-candidate,True,
NSA-c241226f-3026447,/customer-feedback-management-a-practical-guide-for-product-teams,INS-0941,hero-media,ai-marketing,production-candidate,True,
NSA-79a6bb47-435846,/how-to-implement-customer-feedback-management-without-disrupting-operations,INS-0942,hero-media,ai-marketing,production-candidate,True,
NSA-533c3532-3449538,/customer-feedback-management-implementation-checklist-people-process-technology-and-controls,INS-0943,hero-media,ai-marketing,production-candidate,True,
NSA-9e1c983e-4625885,/10-customer-feedback-management-mistakes-that-increase-cost-risk-and-rework,INS-0944,hero-media,ai-marketing,production-candidate,True,
NSA-6bfa94ff-30302,/how-to-measure-the-roi-of-customer-feedback-management,INS-0945,icon-illustration,ai-marketing,production-candidate,True,
NSA-95f6bb24-855,/careers,COR-005,component-icon,ai-resume-builder,production-candidate,True,
NSA-e2df2824-5675,/ai-workflow-automation-implementation-checklist-people-process-technology-and-controls,INS-0003,component-icon,ai-resume-builder,production-candidate,True,
NSA-eea99b27-774,/business-process-automation-implementation-checklist-people-process-technology-and-controls,INS-0013,component-icon,ai-resume-builder,production-candidate,True,
NSA-7203492a-932,/document-processing-automation-implementation-checklist-people-process-technology-and-controls,INS-0023,component-icon,ai-resume-builder,production-candidate,True,
NSA-c037ee26-2172,/customer-service-automation-implementation-checklist-people-process-technology-and-controls,INS-0033,component-icon,ai-resume-builder,production-candidate,True,
NSA-9413f6a1-6275,/sales-automation-implementation-checklist-people-process-technology-and-controls,INS-0043,component-icon,ai-resume-builder,production-candidate,True,
NSA-ec563620-6277,/finance-automation-implementation-checklist-people-process-technology-and-controls,INS-0053,component-icon,ai-resume-builder,production-candidate,True,
NSA-241706db-30960,/inventory-automation-implementation-checklist-people-process-technology-and-controls,INS-0063,component-icon,ai-resume-builder,production-candidate,True,
NSA-23568331-784,/ai-governance-implementation-checklist-people-process-technology-and-controls,INS-0073,component-icon,ai-resume-builder,production-candidate,True,
NSA-8f763463-4799,/agentic-ai-for-business-implementation-checklist-people-process-technology-and-controls,INS-0083,component-icon,ai-resume-builder,production-candidate,True,
NSA-d3736351-10668,/rpa-modernization-implementation-checklist-people-process-technology-and-controls,INS-0093,component-icon,ai-resume-builder,production-candidate,True,
NSA-19e365bb-1142,/custom-software-development-implementation-checklist-people-process-technology-and-controls,INS-0103,component-icon,ai-resume-builder,production-candidate,True,
NSA-33481df5-971,/custom-software-cost-implementation-checklist-people-process-technology-and-controls,INS-0113,component-icon,ai-resume-builder,production-candidate,True,
NSA-7412c4e2-1533679,/software-requirements-implementation-checklist-people-process-technology-and-controls,INS-0123,editorial-avatar,ai-resume-builder,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-c13b365a-901552,/mvp-development-implementation-checklist-people-process-technology-and-controls,INS-0133,editorial-avatar,ai-resume-builder,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-4e0d77b9-2220691,/saas-development-implementation-checklist-people-process-technology-and-controls,INS-0143,editorial-avatar,ai-resume-builder,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-df5d47e9-1646387,/legacy-software-modernization-implementation-checklist-people-process-technology-and-controls,INS-0153,editorial-avatar,ai-resume-builder,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-02794486-55392,/api-integration-services-implementation-checklist-people-process-technology-and-controls,INS-0163,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-c469596e-36820,/cloud-native-application-development-implementation-checklist-people-process-technology-and-controls,INS-0173,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-4f8bf541-7218,/software-testing-services-implementation-checklist-people-process-technology-and-controls,INS-0183,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-b99fe97a-17133,/dedicated-development-team-implementation-checklist-people-process-technology-and-controls,INS-0193,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-064d6d0f-491271,/product-discovery-implementation-checklist-people-process-technology-and-controls,INS-0203,hero-media,ai-resume-builder,production-candidate,True,
NSA-63134689-39822,/ux-research-implementation-checklist-people-process-technology-and-controls,INS-0213,hero-media,ai-resume-builder,production-candidate,True,
NSA-a05c4029-744790,/digital-product-strategy-implementation-checklist-people-process-technology-and-controls,INS-0223,hero-media,ai-resume-builder,production-candidate,True,
NSA-70eb3cff-963368,/design-systems-implementation-checklist-people-process-technology-and-controls,INS-0233,hero-media,ai-resume-builder,production-candidate,True,
NSA-d4a66ca3-528884,/rapid-prototyping-implementation-checklist-people-process-technology-and-controls,INS-0243,hero-media,ai-resume-builder,production-candidate,True,
NSA-c05c2971-617243,/usability-testing-implementation-checklist-people-process-technology-and-controls,INS-0253,hero-media,ai-resume-builder,production-candidate,True,
NSA-cbc552a4-988668,/mobile-app-ux-design-implementation-checklist-people-process-technology-and-controls,INS-0263,hero-media,ai-resume-builder,production-candidate,True,
NSA-49361295-1837,/dashboard-ux-design-implementation-checklist-people-process-technology-and-controls,INS-0273,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-0b1b4361-68984,/web-accessibility-design-implementation-checklist-people-process-technology-and-controls,INS-0283,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-655241f5-9257,/design-to-development-handoff-implementation-checklist-people-process-technology-and-controls,INS-0293,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-1ad34dee-5300,/b2b-web-design-implementation-checklist-people-process-technology-and-controls,INS-0303,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-63c2f817-129339,/corporate-website-redesign-implementation-checklist-people-process-technology-and-controls,INS-0313,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-900aa255-13259,/headless-cms-development-implementation-checklist-people-process-technology-and-controls,INS-0323,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-992266e6-5074,/next-js-development-implementation-checklist-people-process-technology-and-controls,INS-0333,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-252615ae-13059,/website-performance-optimization-implementation-checklist-people-process-technology-and-controls,INS-0343,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-fcde711b-78216,/website-accessibility-implementation-checklist-people-process-technology-and-controls,INS-0353,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-ffb04291-27195,/conversion-focused-web-design-implementation-checklist-people-process-technology-and-controls,INS-0363,hero-media,ai-resume-builder,production-candidate,True,
NSA-7382baa8-33000,/international-website-architecture-implementation-checklist-people-process-technology-and-controls,INS-0373,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-062b4127-575743,/website-maintenance-services-implementation-checklist-people-process-technology-and-controls,INS-0383,hero-media,ai-resume-builder,production-candidate,True,
NSA-516f7290-1010365,/website-analytics-implementation-checklist-people-process-technology-and-controls,INS-0393,hero-media,ai-resume-builder,production-candidate,True,
NSA-82cc8753-1000318,/ecommerce-development-implementation-checklist-people-process-technology-and-controls,INS-0403,hero-media,ai-resume-builder,production-candidate,True,
NSA-d26e5057-12087,/ecommerce-platform-selection-implementation-checklist-people-process-technology-and-controls,INS-0413,hero-media,ai-resume-builder,production-candidate,True,
NSA-141e525e-16469,/headless-commerce-implementation-checklist-people-process-technology-and-controls,INS-0423,hero-media,ai-resume-builder,production-candidate,True,
NSA-12cd109c-10046,/checkout-optimization-implementation-checklist-people-process-technology-and-controls,INS-0433,hero-media,ai-resume-builder,production-candidate,True,
NSA-2f410837-11254,/product-catalog-management-implementation-checklist-people-process-technology-and-controls,INS-0443,hero-media,ai-resume-builder,production-candidate,True,
NSA-0c04c76a-27286,/omnichannel-commerce-implementation-checklist-people-process-technology-and-controls,INS-0453,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-0746356d-22216,/payment-gateway-integration-implementation-checklist-people-process-technology-and-controls,INS-0463,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-dbcb616c-21861,/ecommerce-returns-management-implementation-checklist-people-process-technology-and-controls,INS-0473,icon-illustration,ai-resume-builder,production-candidate,True,
NSA-9c26cc2a-9765,/b2b-ecommerce-implementation-checklist-people-process-technology-and-controls,INS-0483,hero-media,ai-resume-builder,production-candidate,True,
NSA-7f3b9319-9378,/ecommerce-analytics-implementation-checklist-people-process-technology-and-controls,INS-0493,hero-media,ai-resume-builder,production-candidate,True,
NSA-ff49e2a0-234869,/pos-system-implementation-checklist-people-process-technology-and-controls,INS-0503,hero-media,ai-resume-builder,production-candidate,True,
